lena_color_256.tif|0.2082676887512207|0.1502819061279297 
fruits.png|0.6135401725769043|0.6665410995483398 
boat.png|0.6110217571258545|0.6262538433074951 
lena_gray_256.tif|0.14393353462219238|0.14341354370117188 
cameraman.tif|0.5863902568817139|0.5854306221008301 
lena_gray_512.tif|0.579869270324707|0.5930838584899902 
mandril_color.tif|0.5734705924987793|0.5841355323791504 
tulips.png|0.9294650554656982|0.9830403327941895 
lena_color_512.tif|0.5784196853637695|0.5799522399902344 
mandril_gray.tif|0.5767595767974854|0.5839400291442871 
