lena_color_256.tif|0.1907203197479248|0.15224170684814453 
fruits.png|0.6157164573669434|0.7323951721191406 
boat.png|0.5937066078186035|0.6253232955932617 
lena_gray_256.tif|0.14044499397277832|0.14161920547485352 
cameraman.tif|0.5694222450256348|0.5688340663909912 
lena_gray_512.tif|0.5759966373443604|0.6085355281829834 
mandril_color.tif|0.5839991569519043|0.573436975479126 
tulips.png|0.9113194942474365|0.9818475246429443 
lena_color_512.tif|0.5734238624572754|0.5768630504608154 
mandril_gray.tif|0.5708770751953125|0.5778560638427734
