lena_color_256.tif|0.18893790245056152|0.14380526542663574 
fruits.png|0.6338846683502197|0.6392693519592285 
boat.png|0.5925085544586182|0.6169013977050781 
lena_gray_256.tif|0.14069771766662598|0.14185690879821777 
cameraman.tif|0.6312060356140137|0.5760402679443359 
lena_gray_512.tif|0.5787115097045898|0.5747694969177246 
mandril_color.tif|0.5619320869445801|0.5686960220336914 
tulips.png|0.9130825996398926|0.9693286418914795 
lena_color_512.tif|0.5671648979187012|0.5747780799865723 
mandril_gray.tif|0.5682535171508789|0.5703227519989014 
