boat.png	0.5990789731	0.6228261789
fruits.png	0.6210470994	0.6794018745
tulips.png	0.9179557165	0.9780721664
cameraman.tif	0.5956728458	0.5767683188
lena_color_256.tif	0.1959753036	0.1487762928
lena_color_512.tif	0.5730028152	0.5771977901
lena_gray_256.tif	0.1416920821	0.1422965527
lena_gray_512.tif	0.5781924725	0.5921296279
mandril_color.tif	0.5731339455	0.5754228433
mandril_gray.tif	0.5719633897	0.5773729483
