file_name|mse|psnr
lena_color_256.tif|8889.5830078125|8.641991215231297
fruits.png|10065.0693359375|8.102636039193603
lena.bmp|7768.43896484375|9.227466722442035
mandril_color.tif|8791.697265625|8.690077523541955
tulips.png|11030.25390625|7.70494825451974
peppers.png|10154.32421875|8.06429345465631
lena_color_512.tif|8944.798828125|8.615098149449611
baboon.png|8611.435546875|8.780048595655124
barbara.bmp|7935.2333984375|9.135206771528404
